comment_sentence_id,class,comment_sentence,category
655,MultiWidget,"in addition to the values added by widget^get context , this widget",Expand
656,MultiWidget,adds a list of subwidgets to the context as widget subwidgets .,Expand
657,MultiWidget,these can be looped over and rendered like normal widgets.,Expand
408,ListMixin,derived classes must call listmixin s init function,Expand
409,ListMixin,and implement the following,Expand
410,ListMixin,"function get single external self, i",Expand
411,ListMixin,return single item with index i for general use.,Expand
412,ListMixin,the index i will always satisfy 0 i len self .,Expand
668,Operation,it s responsible for both mutating the in memory model state,Expand
413,ListMixin,"function get single internal self, i",Expand
669,Operation,"see db migrations state^py to represent what it performs, as well",Expand
414,ListMixin,"same as above, but for use within the class optional",Expand
670,Operation,as actually performing it against a live database.,Expand
415,ListMixin,note that if get single internal and get single internal return,Expand
416,ListMixin,"different types of objects, set list must distinguish",Expand
417,ListMixin,between the two and handle each appropriately.,Expand
418,ListMixin,"function set list self, length, items",Expand
419,ListMixin,recreate the entire object.,Expand
420,ListMixin,note items may be a generator which calls get single internal.,Expand
421,ListMixin,"therefore, it is necessary to cache the values in a temporary",Expand
422,ListMixin,temp list items,Expand
423,ListMixin,before clobbering the original storage.,Expand
424,ListMixin,"function set single self, i, value",Expand
425,ListMixin,set the single item at index i to value optional,Expand
426,ListMixin,"if left undefined, all mutations will result in rebuilding",Expand
427,ListMixin,the object using set list.,Expand
428,ListMixin,function len self,Expand
429,ListMixin,return the length,Expand
430,ListMixin,int minlength,Expand
431,ListMixin,the minimum legal length optional,Expand
432,ListMixin,int maxlength,Expand
433,ListMixin,the maximum legal length optional,Expand
434,ListMixin,type or tuple allowed,Expand
435,ListMixin,a type or tuple of allowed item types optional,Expand
706,Permission,the permissions listed above are automatically created for each model.,Expand
467,MakeListTests,"the make list filter can destroy existing escaping, so the results are",Expand
468,MakeListTests,escaped.,Expand
725,ProxyModelInheritanceTests,this test creates two dummy,Expand
726,ProxyModelInheritanceTests,"apps and calls migrate, then verifies that the table has been created.",Expand
732,RawPostDataException,"multipart post data if it has been accessed via post,",Expand
733,RawPostDataException,"files, etc.",Expand
734,RawPostDataException,.,Expand
745,RequestFactoryEnvironmentTests,regression tests for #8551 and #17067 ensure that environment variables,Expand
746,RequestFactoryEnvironmentTests,are set correctly in requestfactory.,Expand
250,CacheHandler,ensure only one instance of each alias exists per thread.,Expand
763,SameAsLookup,the operator is the same as operator.,Expand
764,SameAsLookup,it tests actual geometric,Expand
765,SameAsLookup,equality of two features.,Expand
766,SameAsLookup,"so if a and b are the same feature,",Expand
767,SameAsLookup,"vertex by vertex, the operator returns true.",Expand
913,Audio,when this object is returned by an input cell or passed to the,Expand
914,Audio,"display function, it will result in audio controls being displayed",Expand
915,Audio,in the frontend only works in the notebook .,Expand
1142,Struct,a dict subclass with attribute style access.,Expand
1079,InteractiveShellApp,the following methods should be called by the meth initialize method,Expand
1143,Struct,this dict subclass has a a few extra features,Expand
1175,UserMagics,"all magics are eventually merged into a single namespace at runtime, but we",Expand
1080,InteractiveShellApp,of the subclass,Expand
1144,Struct,attribute style access.,Expand
1176,UserMagics,use this class to isolate the magics defined dynamically by the user into,Expand
1049,DisplayHook,"this class does many things, but the basic idea is that it is a callable",Expand
1081,InteractiveShellApp,meth init path,Expand
1145,Struct,"protection of class members like keys, items when using attribute",Expand
1177,UserMagics,their own class.,Expand
1050,DisplayHook,that gets called anytime user code returns a value.,Expand
1082,InteractiveShellApp,meth init shell to be implemented by the subclass,Expand
1146,Struct,style access.,Expand
1083,InteractiveShellApp,meth init gui pylab,Expand
1147,Struct,the ability to restrict assignment to only existing keys.,Expand
1084,InteractiveShellApp,meth init extensions,Expand
1148,Struct,intelligent merging.,Expand
1085,InteractiveShellApp,meth init code,Expand
1149,Struct,overloaded operators.,Expand
1280,ConfigDict,"if the sanity check is itself a dictionary of rules, values are expected",Expand
1281,ConfigDict,to be dictionaries or lists of items that match the rules defined.,Expand
1282,ConfigDict,this,Expand
1284,ConfigDict,configuration data can be nested by including a dictionary of further,Expand
1285,ConfigDict,rules in place of the default value.,Expand
1445,Event,actual interpretation and,Expand
1286,ConfigDict,"if the default value is an empty list, it is assumed to be a list of",Expand
1446,Event,rendering of events should be handled by the respective source class.,Expand
1287,ConfigDict,values of the type specified.,Expand
1270,ConfigDict,the object must be initialized with a dictionary which describes in,Expand
1271,ConfigDict,"a structured way what variables exist, what their legal values are,",Expand
1272,ConfigDict,and what their defaults are and what they are for.,Expand
1273,ConfigDict,each variable definition expects three values,Expand
1274,ConfigDict,1,Expand
1275,ConfigDict,a human readable description of what the variable is,Expand
1276,ConfigDict,2,Expand
1277,ConfigDict,a data type sanity check,Expand
1278,ConfigDict,3,Expand
1279,ConfigDict,a default value,Expand
1439,EncryptedIntDict,this also adds a working keys function.,Expand
2054,PlotAccessor,from 0 left bottom end to 1 right top end .,Expand
2055,PlotAccessor,default is 05,Expand
2056,PlotAccessor,center .,Expand
1574,BooleanArray,"this is a pandas extension array for boolean data, under the hood",Expand
1575,BooleanArray,represented by 2 numpy arrays a boolean array with the data and,Expand
2088,PlotAccessor,"if kind bar or barh , you can specify relative alignments",Expand
1576,BooleanArray,a boolean array with the mask true indicating missing .,Expand
2089,PlotAccessor,for bar plot layout by position keyword.,Expand
2090,PlotAccessor,from 0 left bottom end to 1 right top end .,Expand
1578,BooleanArray,logic for logical operations.,Expand
2091,PlotAccessor,default is 05,Expand
1579,BooleanArray,see ref boolean^kleene for more.,Expand
2092,PlotAccessor,center,Expand
1581,BooleanArray,func pandas^array specifying dtype boolean see examples,Expand
1582,BooleanArray,below .,Expand
2353,UnsortedIndexError,subclass of keyerror .,Expand
1585,BooleanArray,booleanarray is considered experimental.,Expand
1596,BooleanArray,attributes,Expand
1597,BooleanArray,none,Expand
1598,BooleanArray,methods,Expand
1599,BooleanArray,none,Expand
1600,BooleanArray,returns,Expand
1601,BooleanArray,booleanarray,Expand
1603,BooleanArray,create an booleanarray with func pandas^array,Expand
1604,BooleanArray,"pd^array true, false, none , dtype boolean",Expand
1605,BooleanArray,booleanarray,Expand
1877,IntegerArray,"integerarray is currently experimental, and its api or internal",Expand
1880,IntegerArray,data contains a numpy integer array of the appropriate dtype,Expand
1881,IntegerArray,"mask a boolean array holding a mask on the data, true is missing",Expand
1883,IntegerArray,func pandas^array with one of the integer dtypes see examples .,Expand
1892,IntegerArray,attributes,Expand
1893,IntegerArray,none,Expand
1894,IntegerArray,methods,Expand
1895,IntegerArray,none,Expand
1896,IntegerArray,returns,Expand
1897,IntegerArray,integerarray,Expand
1899,IntegerArray,create an integerarray with func pandas^array .,Expand
1644,CategoricalDtype,type for categorical data with the categories and orderedness.,Expand
1900,IntegerArray,"int array pd^array 1, none, 3 , dtype pd^int32dtype",Expand
1902,IntegerArray,integerarray,Expand
1647,CategoricalDtype,"categories sequence, optional",Expand
1650,CategoricalDtype,whether or not this categorical is treated as a ordered categorical.,Expand
1907,IntegerArray,"pd^array 1, none, 3 , dtype int32",Expand
1908,IntegerArray,integerarray,Expand
1653,CategoricalDtype,false if there is no existing ordered to maintain.,Expand
1654,CategoricalDtype,attributes,Expand
1655,CategoricalDtype,categories,Expand
1911,IntegerArray,"pd^array 1, none, 3 , dtype uint16",Expand
1656,CategoricalDtype,ordered,Expand
1912,IntegerArray,integerarray,Expand
1657,CategoricalDtype,methods,Expand
1658,CategoricalDtype,none,Expand
1667,CategoricalDtype,"t pd^categoricaldtype categories b , a , ordered true",Expand
1674,CategoricalDtype,"categories 2, object b a",Expand
1704,CategoricalIndex,"categoricalindex, like categorical, can only take on a limited,",Expand
1961,IntervalDtype,"subtype str, np^dtype",Expand
1706,CategoricalIndex,"also,",Expand
1707,CategoricalIndex,"like categorical, it might have an order, but numerical operations",Expand
1963,IntervalDtype,attributes,Expand
1708,CategoricalIndex,"additions, divisions, .",Expand
1964,IntervalDtype,subtype,Expand
1709,CategoricalIndex,are not possible.,Expand
1965,IntervalDtype,methods,Expand
1966,IntervalDtype,none,Expand
1968,IntervalDtype,pd^intervaldtype subtype int64,Expand
1713,CategoricalIndex,"if categories are given, values not in",Expand
1714,CategoricalIndex,categories will be replaced with nan.,Expand
1715,CategoricalIndex,"categories index like, optional",Expand
1716,CategoricalIndex,the categories for the categorical.,Expand
1718,CategoricalIndex,"if the categories are not given here and also not in dtype , they",Expand
1720,CategoricalIndex,"ordered bool, optional",Expand
1721,CategoricalIndex,whether or not this categorical is treated as an ordered,Expand
2235,SQLTable,uses fact that table is reflected by sqlalchemy to,Expand
2236,SQLTable,do better type conversions.,Expand
1724,CategoricalIndex,categorical will be unordered.,Expand
2237,SQLTable,also holds various flags needed to avoid having to,Expand
2238,SQLTable,pass them between functions all the time.,Expand
1727,CategoricalIndex,categories or ordered .,Expand
1733,CategoricalIndex,attributes,Expand
1734,CategoricalIndex,codes,Expand
1735,CategoricalIndex,categories,Expand
1736,CategoricalIndex,ordered,Expand
1737,CategoricalIndex,methods,Expand
1742,CategoricalIndex,remove unused categories,Expand
1743,CategoricalIndex,set categories,Expand
1744,CategoricalIndex,as ordered,Expand
1745,CategoricalIndex,as unordered,Expand
1746,CategoricalIndex,map,Expand
1749,CategoricalIndex,if the categories do not validate.,Expand
2263,StringArray,attributes,Expand
1751,CategoricalIndex,if an explicit ordered true is given but no categories and the,Expand
2264,StringArray,none,Expand
2265,StringArray,methods,Expand
2266,StringArray,none,Expand
2269,StringArray,the string methods are available on series backed by,Expand
2272,StringArray,stringarray returns a booleanarray for comparison methods.,Expand
2274,StringArray,"pd^array this is , some text , none, data.",Expand
1763,CategoricalIndex,"categoricalindex a , b , c , a , b , c , categories a , b , c , ordered false, dtype category # noqa",Expand
1767,CategoricalIndex,"categoricalindex a , b , c , a , b , c , categories a , b , c , ordered false, dtype category # noqa",Expand
1768,CategoricalIndex,ordered categoricalindex can have a min and max value.,Expand
1769,CategoricalIndex,"ci pd^categoricalindex a , b , c , a , b , c , ordered true,",Expand
1770,CategoricalIndex,"categories c , b , a",Expand
2284,StringArray,"for comparison methods, this returns a class pandas^booleanarray",Expand
1772,CategoricalIndex,"categoricalindex a , b , c , a , b , c , categories c , b , a , ordered true, dtype category # noqa",Expand
2285,StringArray,"pd^array a , none, c , dtype string a",Expand
3075,Markup,passing an object to the constructor converts it to text and wraps,Expand
3076,Markup,it to mark it safe without escaping.,Expand
3077,Markup,"to escape the text, use the",Expand
